timestamp,event_type,duty_cycle_pct,tx_count,violations,memory_free_kb,memory_total_kb,memory_min_kb,memory_peak_kb,queue_enqueued,queue_dropped,queue_drop_rate_pct,queue_max_depth,packet_seq,packet_source,packet_hops,routing_table_entries,raw_line
2025-10-22T15:46:55.569084,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:47:20.714738,packet,,,,,,,,,,,,23,BB94,0,,RX: Seq=23 From=BB94 Hops=0 Value=29.97
2025-10-22T15:47:20.719698,packet,,,,,,,,,,,,23,BB94,0,,"GATEWAY: Packet 23 from BB94 received (hops=0, value=29.97)"
2025-10-22T15:47:25.600696,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:47:55.633247,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:48:20.700988,packet,,,,,,,,,,,,24,BB94,0,,RX: Seq=24 From=BB94 Hops=0 Value=75.91
2025-10-22T15:48:20.705985,packet,,,,,,,,,,,,24,BB94,0,,"GATEWAY: Packet 24 from BB94 received (hops=0, value=75.91)"
2025-10-22T15:48:25.671902,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:48:55.703464,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:49:21.069236,packet,,,,,,,,,,,,25,BB94,0,,RX: Seq=25 From=BB94 Hops=0 Value=90.44
2025-10-22T15:49:21.074211,packet,,,,,,,,,,,,25,BB94,0,,"GATEWAY: Packet 25 from BB94 received (hops=0, value=90.44)"
2025-10-22T15:49:25.747106,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:49:55.778737,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:50:20.632472,packet,,,,,,,,,,,,26,BB94,0,,RX: Seq=26 From=BB94 Hops=0 Value=34.25
2025-10-22T15:50:20.638441,packet,,,,,,,,,,,,26,BB94,0,,"GATEWAY: Packet 26 from BB94 received (hops=0, value=34.25)"
2025-10-22T15:50:25.811434,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:50:55.842969,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:51:20.440689,packet,,,,,,,,,,,,27,BB94,0,,RX: Seq=27 From=BB94 Hops=0 Value=29.30
2025-10-22T15:51:20.446799,packet,,,,,,,,,,,,27,BB94,0,,"GATEWAY: Packet 27 from BB94 received (hops=0, value=29.30)"
2025-10-22T15:51:25.874632,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:51:55.906237,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:52:20.798909,packet,,,,,,,,,,,,28,BB94,0,,RX: Seq=28 From=BB94 Hops=0 Value=27.26
2025-10-22T15:52:20.803919,packet,,,,,,,,,,,,28,BB94,0,,"GATEWAY: Packet 28 from BB94 received (hops=0, value=27.26)"
2025-10-22T15:52:25.937906,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:52:55.969479,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:53:20.811152,packet,,,,,,,,,,,,29,BB94,0,,RX: Seq=29 From=BB94 Hops=0 Value=43.34
2025-10-22T15:53:20.816175,packet,,,,,,,,,,,,29,BB94,0,,"GATEWAY: Packet 29 from BB94 received (hops=0, value=43.34)"
2025-10-22T15:53:26.003069,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:53:56.034707,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:54:20.777452,packet,,,,,,,,,,,,30,BB94,0,,RX: Seq=30 From=BB94 Hops=0 Value=4.60
2025-10-22T15:54:20.782443,packet,,,,,,,,,,,,30,BB94,0,,"GATEWAY: Packet 30 from BB94 received (hops=0, value=4.60)"
2025-10-22T15:54:26.067371,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:54:56.098922,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:55:20.422623,packet,,,,,,,,,,,,31,BB94,0,,RX: Seq=31 From=BB94 Hops=0 Value=49.20
2025-10-22T15:55:20.427617,packet,,,,,,,,,,,,31,BB94,0,,"GATEWAY: Packet 31 from BB94 received (hops=0, value=49.20)"
2025-10-22T15:55:26.130574,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:55:56.162167,monitoring,0.0,0,0,323,383,323,59,,,,,,,,,"Memory: 323/383 KB free, Min: 323 KB, Peak: 59 KB"
2025-10-22T15:56:20.652883,packet,,,,,,,,,,,,32,BB94,0,,RX: Seq=32 From=BB94 Hops=0 Value=56.32
2025-10-22T15:56:20.657858,packet,,,,,,,,,,,,32,BB94,0,,"GATEWAY: Packet 32 from BB94 received (hops=0, value=56.32)"
